lead_time,required_car_parking_spaces,total_of_special_requests,previous_cancellations,previous_bookings_not_canceled,adr,adults,children,babies,deposit_type,market_segment,distribution_channel,customer_type,hotel,arrival_date_year,arrival_date_month,arrival_date_day_of_month,is_canceled
62,0,0,0,0,135.0,1,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,6,1
93,0,0,0,0,85.0,1,0,0,Non Refund,Offline TA/TO,TA/TO,Transient,City Hotel,2017,April,6,1
93,0,0,0,0,95.0,2,0,0,Non Refund,Offline TA/TO,TA/TO,Transient,City Hotel,2017,April,6,1
93,0,0,0,0,95.0,2,0,0,Non Refund,Offline TA/TO,TA/TO,Transient,City Hotel,2017,April,6,1
90,0,0,0,0,85.0,1,0,0,Non Refund,Corporate,Corporate,Transient,City Hotel,2017,April,6,1
69,0,0,0,0,85.0,1,0,0,Non Refund,Corporate,Corporate,Transient,City Hotel,2017,April,6,1
69,0,0,0,0,85.0,1,0,0,Non Refund,Corporate,Corporate,Transient,City Hotel,2017,April,6,1
69,0,0,0,0,85.0,1,0,0,Non Refund,Corporate,Corporate,Transient,City Hotel,2017,April,6,1
69,0,0,0,0,85.0,1,0,0,Non Refund,Corporate,Corporate,Transient,City Hotel,2017,April,6,1
66,0,0,0,0,135.0,1,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,6,1
60,0,0,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,6,1
150,0,1,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,6,1
190,0,0,0,0,88.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,6,1
191,0,0,0,0,88.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,6,1
191,0,0,0,0,88.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,6,1
190,0,0,0,0,88.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,6,1
32,0,0,0,0,120.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,6,1
26,0,0,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
26,0,0,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
26,0,0,0,0,117.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
78,0,1,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
78,0,1,0,0,162.0,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
60,0,1,0,0,209.84,3,2,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
26,0,0,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
45,0,0,0,0,135.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
152,0,2,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
152,0,2,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
30,0,0,0,0,115.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
190,0,1,0,0,109.8,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
118,0,1,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
152,0,2,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
190,0,1,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
31,0,0,0,0,140.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
144,0,0,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
179,0,1,0,0,119.68,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
92,0,0,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
60,0,0,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
173,0,1,0,0,133.2,2,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
31,0,0,0,0,120.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
104,0,1,0,0,135.0,2,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
92,0,0,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
2,0,1,0,0,171.0,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
25,0,0,0,0,108.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
179,0,1,0,0,110.68,0,2,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
236,0,3,0,0,109.8,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
31,0,0,0,0,120.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
48,0,1,0,0,180.0,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
84,0,0,0,0,127.8,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
133,0,0,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
213,0,3,0,0,103.05,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
212,0,3,0,0,103.05,0,2,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
60,0,0,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
105,0,1,0,0,136.29,2,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
197,0,1,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
105,0,1,0,0,118.29,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,7,1
8,0,1,0,0,115.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
81,0,0,0,0,162.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
124,0,1,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
124,0,1,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
124,0,1,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
59,0,0,0,0,133.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
124,0,1,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
124,0,1,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
209,0,2,0,0,168.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
73,0,2,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
117,0,1,0,0,109.8,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
69,0,0,0,0,162.0,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
64,0,0,0,0,0.0,2,0,0,No Deposit,Complementary,Direct,Transient,City Hotel,2017,April,8,1
131,0,1,0,0,166.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
222,0,1,0,0,145.8,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
99,0,0,0,0,166.5,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
117,0,1,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
109,0,0,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
60,0,1,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
117,0,1,0,0,109.8,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
60,0,1,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
62,0,0,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
59,0,3,0,0,128.0,2,1,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,April,8,1
154,0,2,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
222,0,1,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
60,0,1,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
60,0,1,0,0,144.0,1,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
139,0,0,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
63,0,0,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
168,0,0,0,0,166.5,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
157,0,0,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
147,0,1,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
147,0,1,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
147,0,1,0,0,108.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
147,0,1,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
139,0,0,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
104,0,2,0,0,130.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
97,0,0,0,0,157.25,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
62,0,0,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
90,0,1,0,0,157.25,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
88,0,0,0,0,220.5,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
217,0,2,0,0,103.05,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
129,0,0,0,0,168.0,2,2,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
147,0,1,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
217,0,2,0,0,103.05,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
177,0,1,0,0,99.07,2,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
90,0,1,0,0,159.68,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
169,0,1,0,0,191.57,2,2,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
109,0,0,0,0,169.07,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
79,0,2,0,0,191.57,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
90,0,1,0,0,159.68,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
85,0,1,0,0,147.87,2,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
214,0,1,0,0,189.0,2,2,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
111,0,0,0,0,136.13,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,8,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
248,0,1,0,0,80.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,City Hotel,2017,April,9,1
248,0,0,0,0,80.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,City Hotel,2017,April,9,1
41,0,0,0,0,130.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
248,0,0,0,0,80.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
248,0,0,0,0,80.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
52,0,0,0,0,108.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
28,0,0,0,0,140.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
171,0,2,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
171,0,0,0,0,99.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
248,0,0,0,0,80.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
248,0,1,0,0,80.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,City Hotel,2017,April,9,1
52,0,0,0,0,108.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
171,0,0,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
171,0,2,0,0,109.8,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
248,0,0,0,0,80.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
30,0,0,0,0,149.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
66,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
73,0,0,0,0,100.0,2,0,0,Non Refund,Groups,TA/TO,Transient,City Hotel,2017,April,9,1
180,0,1,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
35,0,0,0,0,220.0,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
79,0,0,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
122,0,1,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
202,0,0,0,0,166.0,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
145,0,2,0,0,188.0,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,April,9,1
202,0,0,0,0,229.0,2,2,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
137,0,0,0,0,122.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
137,0,0,0,0,122.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
63,0,0,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
118,0,1,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
28,0,0,0,0,120.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
56,0,0,0,0,144.0,2,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
83,0,0,0,0,162.0,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
79,0,2,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
80,0,1,0,0,189.0,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
193,0,1,0,0,117.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
181,0,2,0,0,164.7,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
73,0,0,0,0,118.8,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
90,0,2,0,0,136.8,2,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
76,0,0,0,0,100.8,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,April,9,1
55,0,0,0,0,117.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
76,0,0,0,0,100.8,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,April,9,1
71,0,1,0,0,121.1,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,April,9,1
76,0,0,0,0,100.8,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,April,9,1
0,0,0,0,0,12.0,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,April,9,1
90,0,2,0,0,136.8,2,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
47,0,0,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
75,0,0,0,0,136.8,2,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
50,0,0,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
85,0,0,0,0,120.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
90,0,0,0,0,160.08,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
88,0,0,0,0,159.43,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
88,0,0,0,0,159.43,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
236,0,1,0,0,170.36,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,9,1
0,0,0,0,0,0.0,0,0,0,No Deposit,Complementary,Corporate,Transient,City Hotel,2017,April,10,1
0,0,0,0,0,0.0,0,0,0,No Deposit,Complementary,Corporate,Transient,City Hotel,2017,April,10,1
0,0,0,0,0,0.0,0,0,0,No Deposit,Complementary,Corporate,Transient,City Hotel,2017,April,10,1
0,0,0,0,0,0.0,0,0,0,No Deposit,Complementary,Corporate,Transient,City Hotel,2017,April,10,1
83,0,3,0,0,177.75,2,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
83,0,3,0,0,177.75,2,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
42,0,0,0,0,120.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
31,0,0,0,0,120.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
33,0,0,0,0,140.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
10,0,1,0,0,115.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
38,0,0,0,0,140.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
39,0,2,0,0,95.0,1,0,0,No Deposit,Corporate,Corporate,Transient,City Hotel,2017,April,10,1
10,0,1,0,0,115.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
10,0,1,0,0,115.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
43,0,0,0,0,116.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
130,0,0,0,0,99.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
16,0,0,0,0,119.0,2,0,0,No Deposit,Direct,Corporate,Transient,City Hotel,2017,April,10,1
82,0,0,0,0,153.0,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
146,0,2,0,0,121.33,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
43,0,0,0,0,116.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
28,0,0,0,0,140.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
82,0,0,0,0,216.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
89,0,0,0,0,159.38,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
59,0,0,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
47,0,0,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
77,0,1,0,0,101.25,2,0,0,No Deposit,Direct,Direct,Transient,City Hotel,2017,April,10,1
82,0,2,0,0,137.25,2,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
48,0,0,0,0,108.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
83,0,0,0,0,164.25,3,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
48,0,0,0,0,108.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
180,0,1,0,0,109.8,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
116,0,2,0,0,101.25,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
205,0,1,0,0,167.1,2,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
179,0,0,0,0,206.1,2,2,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
78,0,0,0,0,101.25,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
54,0,0,0,0,126.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
85,0,0,0,0,119.25,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
51,0,0,0,0,108.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
42,0,0,0,0,126.75,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
85,0,0,0,0,119.25,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
269,0,0,0,0,126.0,2,1,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
119,0,0,0,0,102.6,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
295,0,0,0,0,123.3,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
163,0,2,0,0,102.6,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
88,0,0,0,0,100.44,1,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
114,0,2,0,0,106.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,10,1
126,0,0,0,0,89.1,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,City Hotel,2017,April,10,1
141,0,0,0,0,130.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,City Hotel,2017,April,11,1
